"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
244.746372118625,210.685803843819,184.119265394418,147.152198123286,100.630392311342,63.9020341170697,61.4020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
244.970092984566,212.189717870254,184.119265394418,147.152198123286,100.630392311342,63.9020341170697,61.4020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
245.046835209509,213.92774803531,184.119265394418,147.152198123286,100.630392311342,63.9020341170697,61.4020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
245.411184329072,214.362101270454,184.119265394418,147.152198123286,100.630392311342,63.9020341170697,61.4020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
245.621765804166,214.05564965755,184.119265394418,147.152198123286,100.630392311342,63.9020341170697,61.4020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
245.816420349102,214.593953237901,183.869265394418,147.152198123286,100.630392311342,63.9020341170697,61.4020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
245.548351137016,215.014926285198,183.202598727751,147.152198123286,100.630392311342,63.9020341170697,61.4020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
245.280531017202,215.342731709484,183.09148761664,147.152198123286,100.630392311342,63.9020341170697,61.4020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
245.024078284078,215.298356649207,182.69148761664,147.152198123286,100.630392311342,63.9020341170697,61.4020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
244.852466930559,215.279224125636,185.745416565975,147.152198123286,100.630392311342,63.9020341170697,61.4020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
245.020488213015,215.185427209287,185.578749899309,147.152198123286,100.630392311342,63.9020341170697,61.4020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
244.931383661002,215.077700806453,185.364464185023,147.152198123286,100.630392311342,63.9020341170697,61.4020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
244.748419399781,214.861922409783,184.926964185023,147.152198123286,100.630392311342,63.9020341170697,61.4020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
244.671117005284,214.665074054265,184.649186407245,147.152198123286,100.630392311342,63.9020341170697,61.4020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
244.328137147335,214.585233465978,185.524035821443,146.152198123286,100.630392311342,63.9020341170697,61.4020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
244.160455145263,214.637711916685,184.697948864921,146.152198123286,100.630392311342,63.9020341170697,61.4020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
244.36563439847,214.263275633604,184.428718095691,146.152198123286,100.630392311342,63.9020341170697,61.4020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
244.448484128242,214.299227189797,183.607289524262,146.152198123286,100.630392311342,63.9020341170697,61.4020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
244.410165604413,214.746366571907,183.296944696676,146.152198123286,100.630392311342,63.9020341170697,61.4020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
244.221602555422,215.597592246292,182.713611363342,146.152198123286,100.630392311342,63.9020341170697,61.4020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
244.007502162911,216.443586536214,183.322216440487,146.152198123286,100.630392311342,63.9020341170697,61.4020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
243.722207608523,216.132357495526,182.642971157468,146.152198123286,100.630392311342,63.9020341170697,61.4020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
243.797255540849,216.095689751552,182.133537195204,145.818864789953,100.630392311342,63.9020341170697,61.4020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
243.802348181108,216.541530092446,181.551719013385,145.818864789953,100.630392311342,63.9020341170697,61.4020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
243.771202947828,216.582949579017,182.220555763881,145.152198123286,100.630392311342,63.9020341170697,61.4020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
243.948091846812,216.163202689235,181.470555763881,144.952198123286,100.630392311342,63.9020341170697,61.4020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
243.695363135013,216.396210608918,183.81375223393,144.552198123286,100.630392311342,63.9020341170697,61.4020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
243.286697053637,216.256109794844,183.71165456894,144.552198123286,100.630392311342,63.9020341170697,61.4020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
243.324326900332,216.520171806084,183.498758874959,144.18856175965,100.630392311342,63.9020341170697,61.4020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
242.909864488108,216.145037109518,183.160123124888,147.235075880342,100.630392311342,63.9020341170697,61.4020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
242.984338044149,216.027789296113,184.269538566909,147.081229726496,100.130392311342,63.9020341170697,61.4020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
242.352018780393,216.393644298349,184.33872610655,150.011285554173,100.130392311342,63.9020341170697,61.4020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
242.117710587868,216.390671090949,183.931006480257,152.587174715183,99.7970589780089,63.9020341170697,61.4020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
241.671001230024,216.686725269292,184.604906424906,151.837174715183,116.744571408478,63.9020341170697,61.4020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
241.291468830573,216.06937671993,185.294240171955,151.258227346762,116.244571408478,63.9020341170697,61.4020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
241.216537727304,216.111096074718,184.810421345519,152.354115724776,114.244571408478,63.4020341170697,61.4020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
241.059678521677,215.900247108768,184.603897307257,152.223680942167,114.244571408478,63.4020341170697,61.4020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
241.19152798165,216.084598537962,185.113541781657,153.465155617941,113.911238075145,88.9570821745446,61.4020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
240.939151162291,215.869141816225,185.262001842182,153.042078694864,113.511238075145,88.9570821745446,60.9020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
241.066334005416,215.272741358679,185.22639809437,152.577792980578,113.511238075145,88.9570821745446,58.9020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
240.791801704948,215.511607072667,185.802620653546,151.964889754772,113.511238075145,88.9570821745446,58.9020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
240.353362089975,215.655980528436,185.866482769912,152.85406636976,112.511238075145,88.9570821745446,58.9020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
240.191046911194,215.86380967289,185.645127551769,153.658267201954,112.511238075145,88.9570821745446,58.9020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
239.425079374593,216.044229597446,185.91214942396,153.33473779019,117.022069255265,88.9570821745446,58.9020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
238.624200752909,215.716456029778,185.938341443169,152.539865995318,123.288316025445,88.9570821745446,57.9020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
238.256995584712,215.653441415518,186.956799618746,153.411740352747,123.038316025445,88.9570821745446,57.9020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
237.593794778135,215.249315754352,186.39582400899,154.109135613355,122.871649358779,88.9570821745446,57.9020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
237.106875648034,214.783640852046,187.008460088096,154.402449247182,121.496649358779,88.9570821745446,57.4020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
236.141342207376,214.420363135717,186.877117581519,155.086024242532,120.996649358779,88.9570821745446,57.4020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
235.686738149144,213.993460484422,187.052103270067,155.469390099689,120.451194813324,88.4570821745446,57.4020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
234.645287371942,213.70755380215,187.198879474179,155.603094765397,119.917861479991,88.4570821745446,57.4020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
234.242467065452,213.1750214705,187.35752178479,155.122325534628,119.840938403068,88.4570821745446,57.4020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
233.891489382985,213.374207197105,187.151114810574,156.051550699044,119.533246095375,88.4570821745446,56.4020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
233.289088304538,213.098937643476,186.745754365531,155.658693556187,121.25297208972,88.4570821745446,56.4020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
232.969829542381,212.935441475174,187.15816751608,156.375564560942,120.586305423054,87.4570821745446,56.4020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
232.772774764214,212.421678404996,187.275076080814,155.719826856024,119.586305423054,86.1237488412113,55.9020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
231.940439434873,212.009357761234,186.864714616598,155.725681071113,118.351011305407,84.790415507878,55.9020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
231.37278567903,211.618890373013,186.625531501596,155.24875799419,119.493266627492,84.790415507878,55.9020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
230.663547335892,210.742319404537,186.60050021706,155.093616400571,119.022678392198,84.540415507878,55.9020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
230.256488485822,210.497274206182,186.346529408973,155.132427591214,118.493266627492,84.540415507878,55.9020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
229.571356586092,210.111724571714,186.377215962253,155.206908184891,117.993266627492,83.540415507878,55.4020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
228.918098931642,209.560004753606,186.23192392696,156.265596485671,119.229536134137,82.740415507878,54.4020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
228.441562390209,209.28403176754,186.488518987241,156.193543112356,119.093172497773,82.740415507878,54.4020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
227.855118942206,209.251934094429,185.966296060453,156.688620444662,120.118297815496,82.540415507878,50.4020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
227.16011634761,208.852801861267,185.854423860033,156.632966691123,119.64003694593,86.396812406346,50.4020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
226.535776124487,208.300442300904,185.507634380537,156.526056304964,122.116693722256,85.396812406346,50.0687007837363,32.145805544567,15.8128213599699,7.46026785714286,0
225.879515624011,207.724767192027,185.488216940588,157.145173044645,125.159410205521,85.146812406346,50.0687007837363,32.145805544567,15.8128213599699,7.46026785714286,0
225.519236334657,207.279112294447,185.514816552763,156.50043620254,124.559410205521,85.0357012952349,50.0687007837363,32.145805544567,15.8128213599699,7.46026785714286,0
224.970488945353,206.912033779544,185.284891356654,156.71905665316,123.239410205521,88.6565763591722,50.0687007837363,32.145805544567,15.8128213599699,7.46026785714286,0
224.357943041318,206.398518611667,185.227469311986,156.489326923431,122.882267348378,87.9899096925055,49.4020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
224.32225047368,205.850257232264,184.98050240971,156.373470433814,122.178563644674,87.5454652480611,47.735367450403,32.145805544567,15.8128213599699,7.46026785714286,0
223.543453514293,205.497060435389,184.241940318206,156.268368506202,121.571420787532,87.2954652480611,47.4020341170697,32.145805544567,15.8128213599699,7.46026785714286,0
223.553545141928,205.343302899515,184.065855787072,155.966448645358,121.214277930389,86.0732430258389,47.1520341170697,32.145805544567,15.8128213599699,7.46026785714286,0
223.073819890761,204.897884458484,183.834948428239,157.278488950332,121.865692927097,85.3232430258389,46.485367450403,32.145805544567,15.8128213599699,7.46026785714286,0
222.86938831393,204.695688253596,183.742516398678,157.492944691195,121.521942927097,84.9899096925055,46.1520341170697,32.145805544567,15.8128213599699,7.46026785714286,0
222.521805869606,204.599828828167,183.741138745685,158.049000171414,123.220854032224,83.9899096925055,45.8187007837363,32.145805544567,15.8128213599699,7.46026785714286,0
222.590427893875,204.321916574517,183.696903949834,157.599000171414,123.893421913874,83.3535460561419,52.655148403321,32.145805544567,15.8128213599699,7.46026785714286,0
222.356099685361,203.833706635845,183.357455757991,158.05156574343,125.927164154982,82.8535460561419,52.655148403321,32.145805544567,15.8128213599699,7.46026785714286,0
222.045519926832,203.729797732518,182.78768831613,157.9599256544,125.566053043871,87.0379149258067,52.655148403321,32.145805544567,15.8128213599699,7.46026785714286,0
221.498315689298,203.373654115428,183.633084969275,157.369564208617,124.917404395222,86.345607233499,52.655148403321,32.145805544567,15.8128213599699,7.46026785714286,0
221.644508928648,203.125314676734,183.944685873008,157.44037756538,127.47052308401,85.7622739001657,52.655148403321,30.145805544567,15.8128213599699,7.46026785714286,0
221.450072707507,202.422056453933,183.370442791281,157.288739011917,126.794847408335,87.9484971499403,52.155148403321,30.145805544567,15.8128213599699,7.46026785714286,0
220.789729722886,202.239569384853,183.102554734233,158.444591811495,127.189876939754,90.1787547458341,51.955148403321,29.145805544567,15.8128213599699,7.46026785714286,0
220.435251348276,201.920391564761,182.773342477421,158.40862720523,126.897194012924,93.0677501055145,51.6218150699877,29.145805544567,15.8128213599699,7.46026785714286,0
219.581592811691,201.285069249394,182.035912309824,158.160503298462,126.484150534663,96.0453875489513,51.3361007842734,29.145805544567,15.8128213599699,7.46026785714286,0
219.321056212669,201.036259851617,181.58189078122,157.428544535576,127.08044083557,95.462054215618,50.7111007842734,29.145805544567,15.8128213599699,7.46026785714286,0
218.409663807606,200.392545140542,181.40172798152,157.734257467652,127.897147097815,98.2463155906787,50.2666563398289,29.145805544567,15.8128213599699,7.46026785714286,0
217.672883878917,200.088838031368,181.337091749105,157.302777855501,128.019259458446,97.6463155906787,52.5317626892367,29.145805544567,15.8128213599699,7.46026785714286,0
217.417831673623,199.99239378276,181.084535990542,156.574622515695,127.344840853795,97.2018711462342,52.5317626892367,29.145805544567,15.8128213599699,7.46026785714286,0
217.105162341754,199.35945208244,180.507734261083,156.457502018597,127.723448613369,99.204774022942,55.1583279956181,27.145805544567,15.8128213599699,7.46026785714286,0
216.642314808837,199.036249760289,180.249553676537,156.190405711795,127.769710539549,98.7341857876479,55.0472168845069,27.145805544567,15.8128213599699,7.46026785714286,0
215.968046809369,199.259056130119,180.482315993856,155.855763384532,127.327850074433,98.1552384192268,58.7474185044984,27.145805544567,15.8128213599699,7.46026785714286,0
215.928572986577,199.139101796826,179.891133629004,155.442235856257,127.58437407958,99.7842698427823,58.4617042187841,26.895805544567,15.8128213599699,7.46026785714286,0
215.485688483535,198.830296678242,179.559651691834,155.551656316446,127.727012162607,99.450936509449,58.0867042187841,26.295805544567,15.8128213599699,7.46026785714286,0
214.199974197821,198.080296678242,179.30412753458,156.083547194247,127.143678829273,99.1351470357647,57.0867042187841,25.795805544567,15.8128213599699,7.46026785714286,0
213.698036392142,197.511015076707,179.150324134614,155.705985633019,127.237757368052,98.3456733515542,56.7117042187841,25.795805544567,15.8128213599699,7.46026785714286,0
213.074119376251,197.380891377385,178.98098039195,155.063128490162,127.510599048382,97.5956733515542,56.4617042187841,25.545805544567,15.8128213599699,7.46026785714286,0
212.37534215136,197.000752869681,178.241397058617,154.736092006962,126.961579440539,96.9000211776412,60.5925468865294,25.545805544567,15.8128213599699,7.46026785714286,0
212.245266121169,196.582509011818,178.062263326331,155.039289258232,126.920769658579,96.0428783204983,59.7354040293865,25.545805544567,15.8128213599699,7.46026785714286,0
211.385616998362,196.300119004624,177.317732712089,155.2817329078,126.735540890905,97.2935806483396,64.7781294358315,27.4790515907163,15.8128213599699,7.46026785714286,0
210.834438432896,195.802795229906,176.831190256958,154.755622087324,127.732255621616,96.7935806483396,64.7781294358315,30.1456091484029,15.8128213599699,7.46026785714286,0
210.281871690704,195.22560925346,176.662094052213,154.358303760141,128.255274731799,98.8722492017629,64.3495580072601,29.8956091484029,15.8128213599699,7.46026785714286,0
209.67218162771,194.814825155348,176.123632513751,154.187197648559,128.282458231887,100.841732727231,64.238446896149,34.5898717445472,15.8128213599699,7.46026785714286,0
209.040583354931,194.093736719974,175.729570804858,154.256525713036,128.265616574742,100.175066060564,63.6020832597854,34.2565384112139,15.4794880266366,7.46026785714286,0
207.92947224382,193.562393618357,175.21014089209,153.614272343383,128.757916592784,99.735066060564,62.9657196234217,32.9232050778805,14.8128213599699,7.46026785714286,0
207.516455072374,192.993347987548,174.919238239688,153.348080622392,128.186488021355,98.735066060564,61.8887965464987,32.9232050778805,14.4794880266366,7.46026785714286,0
206.843190068858,192.526235255207,174.726167628128,153.262850867426,127.728860902711,98.3646956901937,64.3186890266938,31.5898717445472,14.4794880266366,7.46026785714286,0
205.823190068858,192.117928683854,174.424308392627,152.960762843406,127.539176320626,97.9202512457492,66.9758273524418,37.4044440949618,14.1461546933033,7.46026785714286,0
205.136892543692,191.824363852335,173.966088994896,152.538712381646,127.205841010773,97.2059655314635,69.8597502596268,36.9044440949618,14.1461546933033,7.46026785714286,0
205.059752951576,191.678746153506,173.525365612543,152.064995416463,127.646022705611,97.0003901656418,74.1676511402932,36.7044440949618,13.8961546933033,7.46026785714286,0
204.916462540041,191.712142005345,173.105138104405,151.579471117051,126.784484244073,97.3133333183386,73.6120955847377,38.9331778558782,19.3320415294637,7.46026785714286,0
204.588775660178,191.297887017178,172.882198143458,151.083316268938,126.598827131206,97.4808823546777,77.6219603008451,38.5331778558782,19.3320415294637,7.46026785714286,0
204.436422989344,190.712005412271,172.430776953318,150.767211206752,126.630145311011,97.5631454439018,77.1775158564006,41.6222561325028,17.9987081961303,10.9205357142857,0
204.130310289015,190.374818302175,172.089180045439,150.32123085059,126.298677151751,97.8385119814019,76.5775158564007,40.7889227991695,20.6914323567452,9.92053571428571,0
203.995734666522,190.07855109226,171.855369019446,150.127236827971,127.624836343385,97.6562892772483,76.1229704018552,39.9889227991695,20.4414323567452,9.92053571428571,0
203.750875927876,189.56579051913,171.407988345697,149.632842688762,127.36483976049,98.2646176486118,78.4230353354327,39.8222561325028,20.4414323567452,9.42053571428571,0
203.512269324496,188.863500442794,170.868312332764,149.367695554893,127.142748001577,98.3566205720545,77.8845737969712,39.4889227991695,20.1080990234119,9.42053571428571,0
202.112269324496,188.00148543554,170.235526422087,149.199277629365,127.167556919944,99.3736715321795,77.6179071303045,38.4889227991695,19.7747656900785,9.42053571428571,0
202.368354695807,188.466053820946,169.807240296792,149.122599523709,127.191316063182,99.3835051930961,77.0884953655986,38.1555894658362,21.9518806779749,9.42053571428571,0
201.886126718324,187.835194020315,169.133071759152,148.247599523709,126.78760133328,99.643917696492,76.3107175878208,36.4889227991695,21.2852140113083,9.42053571428571,0
201.119460051657,187.553076292483,168.45323646693,148.021118450229,126.470606399009,99.9772467322556,75.3107175878208,36.9567288973372,28.1498923083308,9.42053571428571,0
200.959023996044,186.865564830245,168.054451761011,147.574647449692,126.062348520037,100.232142169125,77.330383626181,36.9567288973372,28.1498923083308,8.67053571428571,0
200.386323078524,186.421948769089,167.926144560779,147.053515538642,126.885191619384,100.441148155644,76.9619625735495,36.7567288973372,28.1498923083308,8.67053571428571,0
200.147582112998,185.593588182186,167.295223396347,146.432086967213,126.377499311692,99.8529128615263,78.8324134687887,36.4233955640039,28.1498923083308,8.67053571428571,0
199.109120574537,185.35091347365,166.631154729746,146.468270050571,126.10590656388,99.759435171673,77.9376766266835,37.9780962151385,27.6498923083308,8.67053571428571,0
198.109120574537,185.03838838375,166.351850163219,146.217947781439,126.232557315428,99.7997810112315,77.3876766266835,37.7780962151385,27.3165589749975,8.47053571428571,0
197.595943891111,184.451714343592,166.098797612559,145.495320044213,126.438481922483,100.49629135318,76.959105198112,37.1780962151385,26.9832256416641,8.47053571428571,0
197.168907087762,183.844827171485,165.816190447474,145.419378997728,125.945728299294,99.9557508126392,76.263453024199,36.3780962151385,26.4832256416641,7.72053571428571,0
196.500640926561,183.207294956587,165.610903025137,145.252882558426,125.580257934003,99.7214760614517,77.1553671042025,42.6413432641214,26.4832256416641,7.47053571428571,0
195.583974259895,183.141749205036,164.993416686339,145.080606756033,125.989466691566,99.8197752474509,78.2810045514789,42.3913432641214,26.0832256416641,7.22053571428571,0
195.393467394611,182.775125296137,164.518044713529,144.991107027761,125.879199473725,99.3697752474509,77.672308899305,42.1913432641214,25.4832256416641,6.22053571428571,0
195.186190644721,181.746279142291,164.539502105523,144.537711776538,125.688495982918,98.9447752474509,77.0201349862615,45.7183726697357,25.0832256416641,7.96071428571429,0
194.504372462903,181.556104157702,164.00567860805,144.083616878107,125.597307217486,98.9272353656308,76.6288306384354,44.7183726697357,33.3944813196391,7.96071428571429,0
193.755185026163,181.237308634441,163.515954933067,143.899375432046,125.041148617491,98.646153817144,76.1704973051021,44.2183726697357,32.1944813196391,7.96071428571429,0
192.755185026163,180.983790983419,163.185551901166,143.718889852662,124.47488355725,98.1937728647631,76.4563651183799,45.3096697864346,31.9444813196391,7.56071428571429,0
192.040899311878,180.107502323625,162.806301234078,143.622581253049,124.084879701791,98.7952228375955,78.6647734081143,45.0596697864346,31.1444813196391,7.56071428571429,0
191.831358372,180.03153824072,162.520434265664,142.955914586382,123.568092542426,99.0453625665566,78.0397734081143,47.3627074797938,29.5444813196391,7.56071428571429,0
190.664691705333,179.37203144189,162.025177330738,142.578669824714,124.0981036256,98.5703625665566,78.4491971928167,51.2136025752553,39.0863648366014,6.96071428571429,0
190.033112757964,178.924365335241,161.452645466916,142.517004189875,124.305307600222,98.8249230197666,78.6242630785273,55.4226818214732,37.5863648366014,5.38928571428572,0
189.243639073754,178.496329067641,160.971979243425,142.171064354891,123.660863155778,98.1075317154187,77.915929745194,55.4226818214732,42.9686378039217,4.675,0
188.52981854142,178.092408655757,160.268827190538,141.6172843928,123.266331644436,97.957762199237,77.1466989759632,54.9226818214732,42.7686378039217,5.05714285714286,0
187.836225087743,177.627313800267,159.824034869577,141.436920258962,123.294755976726,98.4446001929775,76.5170693463336,54.6726818214732,42.7686378039217,4.91428571428571,0
187.156786773506,177.027799801294,159.185517711938,140.87502758422,123.540002048129,98.3427848165965,75.924476753741,54.4226818214732,41.7686378039217,6.28,0
186.850324029409,176.447265190858,158.700520744821,140.335345848556,123.422589948562,98.7648404788457,75.424476753741,54.1726818214732,39.4353044705884,7.85,0
186.064609743695,175.580598524191,158.26302534427,139.971091909582,122.879111687693,98.5811315321936,75.5828699181499,53.6726818214732,38.8353044705884,6.85,0
